"","ExperimentName","Subject","Age","Group","Gender","SubTrial","StimulDS1.CRESP","StimulDS1.RESP","StimulDS1.RT","File","accuracy","correct_RT_2.5sd"
"2530","dsc","39",24,1,"female",11,"z","z",943,"wrong000",1,943
"2531","dsc","39",24,1,"female",12,"m","m",1053,"right000",1,1053
"2532","dsc","39",24,1,"female",13,"m","m",686,"right000",1,686
"2533","dsc","39",24,1,"female",14,"m","m",1222,"right000",1,1222
"2534","dsc","39",24,1,"female",15,"z","z",848,"wrong000",1,848
"2535","dsc","39",24,1,"female",16,"m","m",753,"right000",1,753
"2536","dsc","39",24,1,"female",17,"z","z",934,"wrong000",1,934
"2537","dsc","39",24,1,"female",18,"m","m",1596,"right000",1,1596
"2538","dsc","39",24,1,"female",19,"z","z",1120,"wrong000",1,1120
"2539","dsc","39",24,1,"female",20,"m","m",798,"right000",1,798
"2540","dsc","39",24,1,"female",21,"z","z",785,"wrong000",1,785
"2541","dsc","39",24,1,"female",22,"z","z",1333,"wrong000",1,1333
"2542","dsc","39",24,1,"female",23,"m","m",1403,"right000",1,1403
"2543","dsc","39",24,1,"female",24,"z","z",1038,"wrong000",1,1038
"2544","dsc","39",24,1,"female",25,"z","z",1080,"wrong000",1,1080
"2545","dsc","39",24,1,"female",26,"m","m",1281,"right000",1,1281
"2546","dsc","39",24,1,"female",27,"m","m",576,"right000",1,576
"2547","dsc","39",24,1,"female",28,"z","m",1244,"wrong000",0,1244
"2548","dsc","39",24,1,"female",29,"m","m",1646,"right000",1,1646
"2549","dsc","39",24,1,"female",30,"z","z",807,"wrong000",1,807
"2550","dsc","39",24,1,"female",31,"z","z",994,"wrong000",1,994
"2551","dsc","39",24,1,"female",32,"z","z",1118,"wrong000",1,1118
"2552","dsc","39",24,1,"female",33,"z","z",1101,"wrong000",1,1101
"2553","dsc","39",24,1,"female",34,"m","m",732,"right000",1,732
"2554","dsc","39",24,1,"female",35,"z","z",1050,"wrong000",1,1050
"2555","dsc","39",24,1,"female",36,"z","z",787,"wrong000",1,787
"2556","dsc","39",24,1,"female",37,"m","m",806,"right000",1,806
"2557","dsc","39",24,1,"female",38,"z","z",794,"wrong000",1,794
"2558","dsc","39",24,1,"female",39,"m","z",821,"right000",0,821
"2559","dsc","39",24,1,"female",40,"m","m",1392,"right000",1,1392
"2560","dsc","39",24,1,"female",41,"z","z",1196,"wrong000",1,1196
"2561","dsc","39",24,1,"female",42,"m","m",751,"right000",1,751
"2562","dsc","39",24,1,"female",43,"m","z",885,"right000",0,885
"2563","dsc","39",24,1,"female",44,"m","m",1236,"right000",1,1236
"2564","dsc","39",24,1,"female",45,"z","z",766,"wrong000",1,766
"2565","dsc","39",24,1,"female",46,"m","m",867,"right000",1,867
"2566","dsc","39",24,1,"female",47,"m","m",555,"right000",1,555
"2567","dsc","39",24,1,"female",48,"m","m",648,"right000",1,648
"2568","dsc","39",24,1,"female",49,"z","z",809,"wrong000",1,809
"2569","dsc","39",24,1,"female",50,"z","m",732,"wrong000",0,732
"2570","dsc","39",24,1,"female",51,"m","m",1090,"right000",1,1090
"2571","dsc","39",24,1,"female",52,"m","m",1346,"right000",1,1346
"2572","dsc","39",24,1,"female",53,"z","z",816,"wrong000",1,816
"2573","dsc","39",24,1,"female",54,"z","m",914,"wrong000",0,914
"2574","dsc","39",24,1,"female",55,"m","m",1681,"right000",1,1681
"2575","dsc","39",24,1,"female",56,"z","z",809,"wrong000",1,809
"2576","dsc","39",24,1,"female",57,"m","m",1364,"right000",1,1364
"2577","dsc","39",24,1,"female",58,"m","m",640,"right000",1,640
"2578","dsc","39",24,1,"female",59,"z","z",842,"wrong000",1,842
"2579","dsc","39",24,1,"female",60,"m","m",740,"right000",1,740
"2580","dsc","39",24,1,"female",61,"m","m",1313,"right000",1,1313
"2581","dsc","39",24,1,"female",62,"m","m",784,"right000",1,784
"2582","dsc","39",24,1,"female",63,"z","z",787,"wrong000",1,787
"2583","dsc","39",24,1,"female",64,"z","z",807,"wrong000",1,807
"2584","dsc","39",24,1,"female",65,"z","z",1218,"wrong000",1,1218
"2585","dsc","39",24,1,"female",66,"m","m",749,"right000",1,749
"2586","dsc","39",24,1,"female",67,"m","m",1082,"right000",1,1082
"2587","dsc","39",24,1,"female",68,"z","z",770,"wrong000",1,770
"2588","dsc","39",24,1,"female",69,"m","m",982,"right000",1,982
"2589","dsc","39",24,1,"female",70,"z","z",754,"wrong000",1,754
"2590","dsc","39",24,1,"female",71,"m","m",679,"right000",1,679
"2591","dsc","39",24,1,"female",72,"m","m",919,"right000",1,919
"2592","dsc","39",24,1,"female",73,"m","m",1094,"right000",1,1094
"2593","dsc","39",24,1,"female",74,"z","z",862,"wrong000",1,862
"2594","dsc","39",24,1,"female",75,"z","z",815,"wrong000",1,815
"2595","dsc","39",24,1,"female",76,"z","z",1017,"wrong000",1,1017
"2596","dsc","39",24,1,"female",77,"m","z",644,"right000",0,644
"2597","dsc","39",24,1,"female",78,"z","z",1117,"wrong000",1,1117
"2598","dsc","39",24,1,"female",79,"z","z",900,"wrong000",1,900
"2599","dsc","39",24,1,"female",80,"m","m",859,"right000",1,859
"2600","dsc","39",24,1,"female",81,"z","z",876,"wrong000",1,876
"2601","dsc","39",24,1,"female",82,"m","m",549,"right000",1,549
"2602","dsc","39",24,1,"female",83,"z","z",1218,"wrong000",1,1218
"2603","dsc","39",24,1,"female",84,"m","m",812,"right000",1,812
"2604","dsc","39",24,1,"female",85,"m","m",1223,"right000",1,1223
"2605","dsc","39",24,1,"female",86,"m","m",962,"right000",1,962
"2606","dsc","39",24,1,"female",87,"z","z",791,"wrong000",1,791
"2607","dsc","39",24,1,"female",88,"z","z",1059,"wrong000",1,1059
"2608","dsc","39",24,1,"female",89,"m","m",732,"wrong000",1,732
"2609","dsc","39",24,1,"female",90,"z","z",817,"wrong000",1,817
"2610","dsc","4",25,1,"female",1,"z","z",1101,"wrong000",1,1101
"2611","dsc","4",25,1,"female",2,"z","z",1052,"wrong000",1,1052
"2612","dsc","4",25,1,"female",3,"m","z",1037,"right000",0,1037
"2613","dsc","4",25,1,"female",4,"m","m",1375,"right000",1,1375
"2614","dsc","4",25,1,"female",5,"m","m",1307,"right000",1,1307
"2615","dsc","4",25,1,"female",6,"m","m",1162,"right000",1,1162
"2616","dsc","4",25,1,"female",7,"z","z",1184,"wrong000",1,1184
"2617","dsc","4",25,1,"female",8,"m","m",1276,"right000",1,1276
"2618","dsc","4",25,1,"female",9,"z","z",1164,"wrong000",1,1164
"2619","dsc","4",25,1,"female",10,"z","z",1217,"wrong000",1,1217
"2620","dsc","4",25,1,"female",11,"z","z",1283,"wrong000",1,1283
"2621","dsc","4",25,1,"female",12,"z","z",1363,"wrong000",1,1363
"2622","dsc","4",25,1,"female",13,"m","m",1040,"right000",1,1040
"2623","dsc","4",25,1,"female",14,"m","m",1041,"right000",1,1041
"2624","dsc","4",25,1,"female",15,"m","m",1243,"right000",1,1243
"2625","dsc","4",25,1,"female",16,"m","m",757,"right000",1,757
"2626","dsc","4",25,1,"female",17,"z","z",874,"wrong000",1,874
"2627","dsc","4",25,1,"female",18,"z","m",1315,"wrong000",0,1315
"2628","dsc","4",25,1,"female",19,"z","z",1601,"wrong000",1,1601
"2629","dsc","4",25,1,"female",20,"m","m",1021,"right000",1,1021
"2630","dsc","4",25,1,"female",21,"m","z",1415,"right000",0,1415
"2631","dsc","4",25,1,"female",22,"m","m",626,"right000",1,626
"2632","dsc","4",25,1,"female",23,"z","z",1084,"wrong000",1,1084
"2633","dsc","4",25,1,"female",24,"z","z",1652,"wrong000",1,1652
"2634","dsc","4",25,1,"female",25,"m","m",1333,"right000",1,1333
"2635","dsc","4",25,1,"female",26,"z","z",1523,"wrong000",1,1523
"2636","dsc","4",25,1,"female",27,"m","m",1242,"right000",1,1242
"2637","dsc","4",25,1,"female",28,"m","m",1052,"right000",1,1052
"2638","dsc","4",25,1,"female",29,"z","z",1245,"wrong000",1,1245
"2639","dsc","4",25,1,"female",30,"z","z",1374,"wrong000",1,1374
"2640","dsc","4",25,1,"female",31,"z","z",994,"wrong000",1,994
"2641","dsc","4",25,1,"female",32,"z","z",1062,"wrong000",1,1062
"2642","dsc","4",25,1,"female",33,"m","m",1439,"right000",1,1439
"2643","dsc","4",25,1,"female",34,"m","m",873,"right000",1,873
"2644","dsc","4",25,1,"female",35,"z","z",962,"wrong000",1,962
"2645","dsc","4",25,1,"female",36,"m","m",1055,"right000",1,1055
"2646","dsc","4",25,1,"female",37,"z","z",1024,"wrong000",1,1024
"2647","dsc","4",25,1,"female",38,"m","m",850,"right000",1,850
"2648","dsc","4",25,1,"female",39,"m","m",1380,"right000",1,1380
"2649","dsc","4",25,1,"female",40,"m","m",1336,"right000",1,1336
"2650","dsc","4",25,1,"female",41,"z","z",838,"wrong000",1,838
"2651","dsc","4",25,1,"female",42,"m","m",800,"right000",1,800
"2652","dsc","4",25,1,"female",43,"z","z",1259,"wrong000",1,1259
"2653","dsc","4",25,1,"female",44,"m","m",1036,"right000",1,1036
"2654","dsc","4",25,1,"female",45,"z","z",814,"wrong000",1,814
"2655","dsc","4",25,1,"female",46,"z","z",936,"wrong000",1,936
"2656","dsc","4",25,1,"female",47,"z","z",1166,"wrong000",1,1166
"2657","dsc","4",25,1,"female",48,"m","m",1331,"right000",1,1331
"2658","dsc","4",25,1,"female",49,"m","m",993,"right000",1,993
"2659","dsc","4",25,1,"female",50,"z","z",988,"wrong000",1,988
"2660","dsc","4",25,1,"female",51,"z","z",720,"wrong000",1,720
"2661","dsc","4",25,1,"female",52,"m","m",1079,"right000",1,1079
"2662","dsc","4",25,1,"female",53,"z","z",999,"wrong000",1,999
"2663","dsc","4",25,1,"female",54,"z","z",954,"wrong000",1,954
"2664","dsc","4",25,1,"female",55,"z","z",831,"wrong000",1,831
"2665","dsc","4",25,1,"female",56,"z","z",801,"wrong000",1,801
"2666","dsc","4",25,1,"female",57,"m","m",1156,"right000",1,1156
"2667","dsc","4",25,1,"female",58,"m","m",729,"right000",1,729
"2668","dsc","4",25,1,"female",59,"m","m",1104,"right000",1,1104
"2669","dsc","4",25,1,"female",60,"m","z",1071,"wrong000",0,1071
"2670","dsc","4",25,1,"female",61,"m","m",887,"right000",1,887
"2671","dsc","4",25,1,"female",62,"m","m",991,"right000",1,991
"2672","dsc","4",25,1,"female",63,"z","z",1115,"wrong000",1,1115
"2673","dsc","4",25,1,"female",64,"m","z",874,"right000",0,874
"2674","dsc","4",25,1,"female",65,"z","z",1153,"wrong000",1,1153
"2675","dsc","4",25,1,"female",66,"z","z",814,"wrong000",1,814
"2676","dsc","4",25,1,"female",67,"m","m",1129,"right000",1,1129
"2677","dsc","4",25,1,"female",68,"m","m",895,"right000",1,895
"2678","dsc","4",25,1,"female",69,"m","m",575,"right000",1,575
"2679","dsc","4",25,1,"female",70,"z","z",1171,"wrong000",1,1171
"2680","dsc","4",25,1,"female",71,"z","z",1144,"wrong000",1,1144
"2681","dsc","4",25,1,"female",72,"z","z",974,"wrong000",1,974
"2682","dsc","4",25,1,"female",73,"z","z",898,"wrong000",1,898
"2683","dsc","4",25,1,"female",74,"z","z",873,"wrong000",1,873
"2684","dsc","4",25,1,"female",75,"m","m",802,"right000",1,802
"2685","dsc","4",25,1,"female",76,"m","m",789,"right000",1,789
"2686","dsc","4",25,1,"female",77,"z","z",1104,"wrong000",1,1104
"2687","dsc","4",25,1,"female",78,"m","m",616,"right000",1,616
"2688","dsc","4",25,1,"female",79,"m","m",922,"right000",1,922
"2689","dsc","4",25,1,"female",80,"m","m",1104,"right000",1,1104
"2690","dsc","4",25,1,"female",81,"z","z",664,"wrong000",1,664
"2691","dsc","4",25,1,"female",82,"m","m",1032,"right000",1,1032
"2692","dsc","4",25,1,"female",83,"m","m",922,"right000",1,922
"2693","dsc","4",25,1,"female",84,"z","z",928,"wrong000",1,928
"2694","dsc","4",25,1,"female",85,"m","m",1039,"right000",1,1039
"2695","dsc","4",25,1,"female",86,"z","z",817,"wrong000",1,817
"2696","dsc","4",25,1,"female",87,"z","z",1195,"wrong000",1,1195
"2697","dsc","4",25,1,"female",88,"m","m",791,"right000",1,791
"2698","dsc","4",25,1,"female",89,"z","z",851,"wrong000",1,851
"2699","dsc","4",25,1,"female",90,"m","m",724,"right000",1,724
"2700","dsc","40",45,1,"female",1,"z","z",3428,"wrong000",1,NA
"2701","dsc","40",45,1,"female",2,"m","m",1991,"right000",1,1991
"2702","dsc","40",45,1,"female",3,"m","m",2075,"right000",1,2075
"2703","dsc","40",45,1,"female",4,"m","m",2060,"right000",1,2060
"2704","dsc","40",45,1,"female",5,"m","m",1893,"right000",1,1893
"2705","dsc","40",45,1,"female",6,"m","z",2302,"right000",0,2302
"2706","dsc","40",45,1,"female",7,"z","z",2989,"wrong000",1,NA
"2707","dsc","40",45,1,"female",8,"z","z",2193,"wrong000",1,2193
"2708","dsc","40",45,1,"female",9,"z","z",2958,"wrong000",1,NA
"2709","dsc","40",45,1,"female",10,"z","z",2179,"wrong000",1,2179
"2710","dsc","40",45,1,"female",11,"m","m",1816,"right000",1,1816
"2711","dsc","40",45,1,"female",12,"z","z",2187,"wrong000",1,2187
"2712","dsc","40",45,1,"female",13,"z","z",1991,"wrong000",1,1991
"2713","dsc","40",45,1,"female",14,"z","z",1587,"wrong000",1,1587
"2714","dsc","40",45,1,"female",15,"z","z",2543,"wrong000",1,NA
"2715","dsc","40",45,1,"female",16,"m","m",1774,"right000",1,1774
"2716","dsc","40",45,1,"female",17,"m","m",2610,"right000",1,NA
"2717","dsc","40",45,1,"female",18,"m","m",2725,"right000",1,NA
"2718","dsc","40",45,1,"female",19,"m","z",1876,"right000",0,1876
"2719","dsc","40",45,1,"female",20,"z","z",1893,"wrong000",1,1893
"2720","dsc","40",45,1,"female",21,"z","z",2413,"wrong000",1,2413
"2721","dsc","40",45,1,"female",22,"z","z",2008,"wrong000",1,2008
"2722","dsc","40",45,1,"female",23,"z","z",2203,"wrong000",1,2203
"2723","dsc","40",45,1,"female",24,"m","m",1847,"right000",1,1847
"2724","dsc","40",45,1,"female",25,"z","z",1648,"wrong000",1,1648
"2725","dsc","40",45,1,"female",26,"m","m",2473,"right000",1,NA
"2726","dsc","40",45,1,"female",27,"z","z",1818,"wrong000",1,1818
"2727","dsc","40",45,1,"female",28,"z","z",1869,"wrong000",1,1869
"2728","dsc","40",45,1,"female",29,"z","z",1838,"wrong000",1,1838
"2729","dsc","40",45,1,"female",30,"z","z",1496,"wrong000",1,1496
"2730","dsc","40",45,1,"female",31,"m","m",1360,"right000",1,1360
"2731","dsc","40",45,1,"female",32,"z","z",1701,"wrong000",1,1701
"2732","dsc","40",45,1,"female",33,"m","m",1644,"right000",1,1644
"2733","dsc","40",45,1,"female",34,"z","z",1886,"wrong000",1,1886
"2734","dsc","40",45,1,"female",35,"z","z",2239,"wrong000",1,2239
"2735","dsc","40",45,1,"female",36,"m","m",1793,"right000",1,1793
"2736","dsc","40",45,1,"female",37,"m","m",2277,"right000",1,2277
"2737","dsc","40",45,1,"female",38,"m","m",1374,"right000",1,1374
"2738","dsc","40",45,1,"female",39,"m","m",1505,"right000",1,1505
"2739","dsc","40",45,1,"female",40,"m","m",1753,"right000",1,1753
"2740","dsc","40",45,1,"female",41,"z","z",1942,"wrong000",1,1942
"2741","dsc","40",45,1,"female",42,"m","m",2228,"right000",1,2228
"2742","dsc","40",45,1,"female",43,"z","z",1575,"wrong000",1,1575
"2743","dsc","40",45,1,"female",44,"m","m",1756,"right000",1,1756
"2744","dsc","40",45,1,"female",45,"m","m",1961,"right000",1,1961
"2745","dsc","40",45,1,"female",46,"z","z",1398,"wrong000",1,1398
"2746","dsc","40",45,1,"female",47,"m","m",1810,"right000",1,1810
"2747","dsc","40",45,1,"female",48,"m","m",1869,"right000",1,1869
"2748","dsc","40",45,1,"female",49,"m","m",1510,"right000",1,1510
"2749","dsc","40",45,1,"female",50,"m","m",1261,"right000",1,1261
"2750","dsc","40",45,1,"female",51,"m","m",2054,"right000",1,2054
"2751","dsc","40",45,1,"female",52,"m","m",1328,"right000",1,1328
"2752","dsc","40",45,1,"female",53,"m","m",1478,"right000",1,1478
"2753","dsc","40",45,1,"female",54,"z","z",2199,"wrong000",1,2199
"2754","dsc","40",45,1,"female",55,"m","m",1827,"right000",1,1827
"2755","dsc","40",45,1,"female",56,"m","m",1965,"right000",1,1965
"2756","dsc","40",45,1,"female",57,"z","z",1586,"wrong000",1,1586
"2757","dsc","40",45,1,"female",58,"m","m",1726,"right000",1,1726
"2758","dsc","40",45,1,"female",59,"m","m",1277,"right000",1,1277
"2759","dsc","40",45,1,"female",60,"z","z",1485,"wrong000",1,1485
"2760","dsc","40",45,1,"female",61,"z","z",1901,"wrong000",1,1901
"2761","dsc","40",45,1,"female",62,"z","z",1669,"wrong000",1,1669
"2762","dsc","40",45,1,"female",63,"z","z",1676,"wrong000",1,1676
"2763","dsc","40",45,1,"female",64,"m","m",1166,"right000",1,1166
"2764","dsc","40",45,1,"female",65,"m","m",2074,"right000",1,2074
"2765","dsc","40",45,1,"female",66,"z","z",2762,"wrong000",1,NA
"2766","dsc","40",45,1,"female",67,"m","m",1256,"right000",1,1256
"2767","dsc","40",45,1,"female",68,"z","z",1689,"wrong000",1,1689
"2768","dsc","40",45,1,"female",69,"z","z",1961,"wrong000",1,1961
"2769","dsc","40",45,1,"female",70,"z","z",1695,"wrong000",1,1695
"2770","dsc","40",45,1,"female",71,"z","z",1599,"wrong000",1,1599
"2771","dsc","40",45,1,"female",72,"m","m",1330,"right000",1,1330
"2772","dsc","40",45,1,"female",73,"z","z",1864,"wrong000",1,1864
"2773","dsc","40",45,1,"female",74,"m","z",1449,"wrong000",0,1449
"2774","dsc","40",45,1,"female",75,"z","z",1634,"wrong000",1,1634
"2775","dsc","40",45,1,"female",76,"m","m",1780,"right000",1,1780
"2776","dsc","40",45,1,"female",77,"z","z",2576,"wrong000",1,NA
"2777","dsc","40",45,1,"female",78,"z","m",2549,"wrong000",0,NA
"2778","dsc","40",45,1,"female",79,"z","z",2107,"wrong000",1,2107
"2779","dsc","40",45,1,"female",80,"m","m",1450,"right000",1,1450
"2780","dsc","40",45,1,"female",81,"z","m",2196,"wrong000",0,2196
"2781","dsc","40",45,1,"female",82,"m","m",3416,"right000",1,NA
"2782","dsc","40",45,1,"female",83,"z","z",1547,"wrong000",1,1547
"2783","dsc","40",45,1,"female",84,"m","z",2408,"right000",0,2408
"2784","dsc","40",45,1,"female",85,"m","z",3203,"right000",0,NA
"2785","dsc","40",45,1,"female",86,"m","z",2095,"right000",0,2095
"2786","dsc","40",45,1,"female",87,"z","z",3807,"wrong000",1,NA
"2787","dsc","40",45,1,"female",88,"m","m",3179,"right000",1,NA
"2788","dsc","40",45,1,"female",89,"z","z",1752,"wrong000",1,1752
"2789","dsc","40",45,1,"female",90,"m","m",1677,"right000",1,1677
"2790","dsc","5",20,1,"female",1,"z","z",1895,"wrong000",1,1895
"2791","dsc","5",20,1,"female",2,"z","z",1263,"wrong000",1,1263
"2792","dsc","5",20,1,"female",3,"z","z",1208,"wrong000",1,1208
"2793","dsc","5",20,1,"female",4,"z","z",1427,"wrong000",1,1427
"2794","dsc","5",20,1,"female",5,"z","z",1102,"wrong000",1,1102
"2795","dsc","5",20,1,"female",6,"m","m",925,"right000",1,925
"2796","dsc","5",20,1,"female",7,"m","m",1267,"right000",1,1267
"2797","dsc","5",20,1,"female",8,"z","z",876,"wrong000",1,876
"2798","dsc","5",20,1,"female",9,"m","m",908,"right000",1,908
"2799","dsc","5",20,1,"female",10,"m","m",859,"right000",1,859
"2800","dsc","5",20,1,"female",11,"m","m",756,"right000",1,756
"2801","dsc","5",20,1,"female",12,"z","z",818,"wrong000",1,818
"2802","dsc","5",20,1,"female",13,"z","z",1044,"wrong000",1,1044
"2803","dsc","5",20,1,"female",14,"m","m",1038,"right000",1,1038
"2804","dsc","5",20,1,"female",15,"z","z",1048,"wrong000",1,1048
"2805","dsc","5",20,1,"female",16,"m","m",849,"right000",1,849
"2806","dsc","5",20,1,"female",17,"m","m",786,"right000",1,786
"2807","dsc","5",20,1,"female",18,"z","z",870,"wrong000",1,870
"2808","dsc","5",20,1,"female",19,"m","m",862,"right000",1,862
"2809","dsc","5",20,1,"female",20,"z","z",831,"wrong000",1,831
"2810","dsc","5",20,1,"female",21,"z","z",1353,"wrong000",1,1353
"2811","dsc","5",20,1,"female",22,"m","m",750,"right000",1,750
"2812","dsc","5",20,1,"female",23,"m","m",746,"right000",1,746
"2813","dsc","5",20,1,"female",24,"m","m",769,"right000",1,769
"2814","dsc","5",20,1,"female",25,"z","z",884,"wrong000",1,884
"2815","dsc","5",20,1,"female",26,"z","z",1020,"wrong000",1,1020
"2816","dsc","5",20,1,"female",27,"z","z",806,"wrong000",1,806
"2817","dsc","5",20,1,"female",28,"z","z",858,"wrong000",1,858
"2818","dsc","5",20,1,"female",29,"m","m",971,"right000",1,971
"2819","dsc","5",20,1,"female",30,"z","z",895,"wrong000",1,895
"2820","dsc","5",20,1,"female",31,"m","m",1055,"right000",1,1055
"2821","dsc","5",20,1,"female",32,"z","z",776,"wrong000",1,776
"2822","dsc","5",20,1,"female",33,"m","z",988,"wrong000",0,988
"2823","dsc","5",20,1,"female",34,"z","z",1048,"wrong000",1,1048
"2824","dsc","5",20,1,"female",35,"z","z",817,"wrong000",1,817
"2825","dsc","5",20,1,"female",36,"m","m",1036,"right000",1,1036
"2826","dsc","5",20,1,"female",37,"m","m",910,"right000",1,910
"2827","dsc","5",20,1,"female",38,"z","z",757,"wrong000",1,757
"2828","dsc","5",20,1,"female",39,"z","z",858,"wrong000",1,858
"2829","dsc","5",20,1,"female",40,"m","m",1171,"right000",1,1171
"2830","dsc","5",20,1,"female",41,"z","z",839,"wrong000",1,839
"2831","dsc","5",20,1,"female",42,"m","m",1177,"right000",1,1177
"2832","dsc","5",20,1,"female",43,"m","m",846,"right000",1,846
"2833","dsc","5",20,1,"female",44,"z","z",743,"wrong000",1,743
"2834","dsc","5",20,1,"female",45,"z","z",981,"wrong000",1,981
"2835","dsc","5",20,1,"female",46,"z","z",721,"wrong000",1,721
"2836","dsc","5",20,1,"female",47,"z","z",1079,"wrong000",1,1079
"2837","dsc","5",20,1,"female",48,"z","z",912,"wrong000",1,912
"2838","dsc","5",20,1,"female",49,"m","m",799,"right000",1,799
"2839","dsc","5",20,1,"female",50,"m","m",834,"right000",1,834
"2840","dsc","5",20,1,"female",51,"z","z",708,"wrong000",1,708
"2841","dsc","5",20,1,"female",52,"z","z",811,"wrong000",1,811
"2842","dsc","5",20,1,"female",53,"m","m",742,"right000",1,742
"2843","dsc","5",20,1,"female",54,"m","m",715,"right000",1,715
"2844","dsc","5",20,1,"female",55,"m","m",730,"right000",1,730
"2845","dsc","5",20,1,"female",56,"z","z",864,"wrong000",1,864
"2846","dsc","5",20,1,"female",57,"m","m",848,"right000",1,848
"2847","dsc","5",20,1,"female",58,"m","m",713,"right000",1,713
"2848","dsc","5",20,1,"female",59,"m","m",1048,"right000",1,1048
"2849","dsc","5",20,1,"female",60,"z","z",1009,"wrong000",1,1009
"2850","dsc","5",20,1,"female",61,"m","m",668,"right000",1,668
"2851","dsc","5",20,1,"female",62,"m","m",869,"right000",1,869
"2852","dsc","5",20,1,"female",63,"z","z",725,"wrong000",1,725
"2853","dsc","5",20,1,"female",64,"z","z",1044,"wrong000",1,1044
"2854","dsc","5",20,1,"female",65,"m","m",749,"right000",1,749
"2855","dsc","5",20,1,"female",66,"m","m",674,"right000",1,674
"2856","dsc","5",20,1,"female",67,"m","m",811,"right000",1,811
"2857","dsc","5",20,1,"female",68,"m","m",782,"right000",1,782
"2858","dsc","5",20,1,"female",69,"z","z",914,"wrong000",1,914
"2859","dsc","5",20,1,"female",70,"m","m",632,"right000",1,632
"2860","dsc","5",20,1,"female",71,"z","z",954,"wrong000",1,954
"2861","dsc","5",20,1,"female",72,"m","m",1007,"right000",1,1007
"2862","dsc","5",20,1,"female",73,"z","z",962,"wrong000",1,962
"2863","dsc","5",20,1,"female",74,"z","z",823,"wrong000",1,823
"2864","dsc","5",20,1,"female",75,"z","m",642,"wrong000",0,642
"2865","dsc","5",20,1,"female",76,"m","m",707,"right000",1,707
"2866","dsc","5",20,1,"female",77,"m","m",738,"right000",1,738
"2867","dsc","5",20,1,"female",78,"z","z",848,"wrong000",1,848
"2868","dsc","5",20,1,"female",79,"m","m",1121,"right000",1,1121
"2869","dsc","5",20,1,"female",80,"m","m",752,"right000",1,752
"2870","dsc","5",20,1,"female",81,"m","m",877,"right000",1,877
"2871","dsc","5",20,1,"female",82,"z","z",741,"wrong000",1,741
"2872","dsc","5",20,1,"female",83,"m","m",971,"right000",1,971
"2873","dsc","5",20,1,"female",84,"z","z",831,"wrong000",1,831
"2874","dsc","5",20,1,"female",85,"z","z",785,"wrong000",1,785
"2875","dsc","5",20,1,"female",86,"z","z",1229,"wrong000",1,1229
"2876","dsc","5",20,1,"female",87,"m","m",743,"right000",1,743
"2877","dsc","5",20,1,"female",88,"m","m",780,"right000",1,780
"2878","dsc","5",20,1,"female",89,"m","m",841,"right000",1,841
"2879","dsc","5",20,1,"female",90,"m","m",761,"right000",1,761
"2880","dsc","6",26,1,"female",1,"m","m",1213,"right000",1,1213
"2881","dsc","6",26,1,"female",2,"m","m",1296,"right000",1,1296
"2882","dsc","6",26,1,"female",3,"m","m",1272,"right000",1,1272
"2883","dsc","6",26,1,"female",4,"z","z",1232,"wrong000",1,1232
"2884","dsc","6",26,1,"female",5,"m","m",1666,"right000",1,1666
"2885","dsc","6",26,1,"female",6,"z","z",1091,"wrong000",1,1091
"2886","dsc","6",26,1,"female",7,"m","m",1827,"right000",1,1827
"2887","dsc","6",26,1,"female",8,"z","z",1717,"wrong000",1,1717
"2888","dsc","6",26,1,"female",9,"z","z",1100,"wrong000",1,1100
"2889","dsc","6",26,1,"female",10,"z","z",1451,"wrong000",1,1451
"2890","dsc","6",26,1,"female",11,"m","m",989,"right000",1,989
"2891","dsc","6",26,1,"female",12,"m","m",1816,"right000",1,1816
"2892","dsc","6",26,1,"female",13,"z","z",1451,"wrong000",1,1451
"2893","dsc","6",26,1,"female",14,"z","z",996,"wrong000",1,996
"2894","dsc","6",26,1,"female",15,"z","z",1248,"wrong000",1,1248
"2895","dsc","6",26,1,"female",16,"m","m",1433,"right000",1,1433
"2896","dsc","6",26,1,"female",17,"z","z",1059,"wrong000",1,1059
"2897","dsc","6",26,1,"female",18,"m","m",1093,"right000",1,1093
"2898","dsc","6",26,1,"female",19,"m","m",1364,"right000",1,1364
"2899","dsc","6",26,1,"female",20,"m","m",1601,"right000",1,1601
"2900","dsc","6",26,1,"female",21,"z","z",1108,"wrong000",1,1108
"2901","dsc","6",26,1,"female",22,"m","m",1083,"right000",1,1083
"2902","dsc","6",26,1,"female",23,"m","m",1291,"right000",1,1291
"2903","dsc","6",26,1,"female",24,"z","z",1011,"wrong000",1,1011
"2904","dsc","6",26,1,"female",25,"z","z",926,"wrong000",1,926
"2905","dsc","6",26,1,"female",26,"m","m",1325,"right000",1,1325
"2906","dsc","6",26,1,"female",27,"m","z",1923,"wrong000",0,1923
"2907","dsc","6",26,1,"female",28,"z","z",1186,"wrong000",1,1186
"2908","dsc","6",26,1,"female",29,"z","z",1582,"wrong000",1,1582
"2909","dsc","6",26,1,"female",30,"m","m",1186,"right000",1,1186
"2910","dsc","6",26,1,"female",31,"m","m",1198,"right000",1,1198
"2911","dsc","6",26,1,"female",32,"z","z",1104,"wrong000",1,1104
"2912","dsc","6",26,1,"female",33,"z","z",1071,"wrong000",1,1071
"2913","dsc","6",26,1,"female",34,"z","z",704,"wrong000",1,704
